,sourceid,dstid,dow,mean_travel_time,src_longitude_rad,src_latitude_rad,dst_longitude_rad,dst_latitude_rad,src_lat_long,dst_lat_long,distances
136,662,149,4,3238.71,-0.006762179652304785,0.8992215379046082,-0.0011665038535219336,0.9000672183890974,"-0.006762179652304785, 0.8992215379046082","-0.0011665038535219336, 0.9000672183890974",14.167099034991523
137,662,317,4,3514.63,-0.006762179652304785,0.8992215379046082,-0.0005030387534036333,0.8995190713158396,"-0.006762179652304785, 0.8992215379046082","-0.0005030387534036333, 0.8995190713158396",15.448883947859505
138,662,339,7,2218.25,-0.006762179652304785,0.8992215379046082,-0.003122449942259466,0.8981595009554485,"-0.006762179652304785, 0.8992215379046082","-0.003122449942259466, 0.8981595009554485",9.900822828903351
139,662,328,3,3209.87,-0.006762179652304785,0.8992215379046082,3.5333916307445395e-05,0.8998444653184169,"-0.006762179652304785, 0.8992215379046082","3.5333916307445395e-05, 0.8998444653184169",16.906072763463136
140,690,686,7,276.55,-0.0036569251946638685,0.8983166294116981,-0.0033684006410137327,0.8984451473624621,"-0.0036569251946638685, 0.8983166294116981","-0.0033684006410137327, 0.8984451473624621",0.8740388017652807
141,690,437,1,1506.61,-0.0036569251946638685,0.8983166294116981,-0.0037060452700321913,0.8996663195542713,"-0.0036569251946638685, 0.8983166294116981","-0.0037060452700321913, 0.8996663195542713",5.340743801266775
142,690,969,6,443.94,-0.0036569251946638685,0.8983166294116981,-0.003762611981920743,0.8979465993097311,"-0.0036569251946638685, 0.8983166294116981","-0.003762611981920743, 0.8979465993097311",1.4868381024374253
143,690,349,5,542.36,-0.0036569251946638685,0.8983166294116981,-0.0037504246525286167,0.8978208499057019,"-0.0036569251946638685, 0.8983166294116981","-0.0037504246525286167, 0.8978208499057019",1.9747998731648246
144,690,43,6,2674.79,-0.0036569251946638685,0.8983166294116981,-0.0039752931973209265,0.9012602510026884,"-0.0036569251946638685, 0.8983166294116981","-0.0039752931973209265, 0.9012602510026884",11.67126839822939
145,690,902,3,2808.96,-0.0036569251946638685,0.8983166294116981,-0.0009147607650569611,0.8987953279911364,"-0.0036569251946638685, 0.8983166294116981","-0.0009147607650569611, 0.8987953279911364",7.015899284900706
146,690,937,6,2765.32,-0.0036569251946638685,0.8983166294116981,-0.000557394971719312,0.8990411942548133,"-0.0036569251946638685, 0.8983166294116981","-0.000557394971719312, 0.8990411942548133",8.155045940577223
147,690,489,6,1240.79,-0.0036569251946638685,0.8983166294116981,-0.004288806374131697,0.8994782605719183,"-0.0036569251946638685, 0.8983166294116981","-0.004288806374131697, 0.8994782605719183",4.851699196963467
148,690,353,7,903.67,-0.0036569251946638685,0.8983166294116981,-0.003092353217848261,0.897590151745138,"-0.0036569251946638685, 0.8983166294116981","-0.003092353217848261, 0.897590151745138",3.1932706926592354
149,690,246,2,1452.42,-0.0036569251946638685,0.8983166294116981,-0.0017547910625106645,0.8978472122600791,"-0.0036569251946638685, 0.8983166294116981","-0.0017547910625106645, 0.8978472122600791",5.0431614291418825
150,731,860,3,980.03,-0.0072929241919179036,0.89813962564028,-0.005910250299686832,0.8977746064345286,"-0.0072929241919179036, 0.89813962564028","-0.005910250299686832, 0.8977746064345286",3.7020988060214584
151,731,594,7,784.5,-0.0072929241919179036,0.89813962564028,-0.006499631416785796,0.8988081105684013,"-0.0072929241919179036, 0.89813962564028","-0.006499631416785796, 0.8988081105684013",3.2884182313607333
152,731,852,5,1666.82,-0.0072929241919179036,0.89813962564028,-0.005102086238971071,0.8972471171113837,"-0.0072929241919179036, 0.89813962564028","-0.005102086238971071, 0.8972471171113837",6.454446815401476
153,731,158,1,2655.32,-0.0072929241919179036,0.89813962564028,-0.004148671629933244,0.8992292963176032,"-0.0072929241919179036, 0.89813962564028","-0.004148671629933244, 0.8992292963176032",8.863658760836296
154,731,858,6,1061.71,-0.0072929241919179036,0.89813962564028,-0.005789538557589764,0.8979121584920329,"-0.0072929241919179036, 0.89813962564028","-0.005789538557589764, 0.8979121584920329",3.8138281421519244
155,731,677,4,1968.11,-0.0072929241919179036,0.89813962564028,-0.0038152456904526734,0.8987998673853077,"-0.0072929241919179036, 0.89813962564028","-0.0038152456904526734, 0.8987998673853077",8.95765390163952
156,731,425,1,2223.61,-0.0072929241919179036,0.89813962564028,-0.004091441102779775,0.8999548122947076,"-0.0072929241919179036, 0.89813962564028","-0.004091441102779775, 0.8999548122947076",10.66272285036451
157,731,842,1,1552.13,-0.0072929241919179036,0.89813962564028,-0.005027072781740385,0.8980911795160302,"-0.0072929241919179036, 0.89813962564028","-0.005027072781740385, 0.8980911795160302",5.588439735115555
158,731,496,7,1525.51,-0.0072929241919179036,0.89813962564028,-0.004531048674330753,0.8985176491245016,"-0.0072929241919179036, 0.89813962564028","-0.004531048674330753, 0.8985176491245016",6.968351373541924
159,731,544,4,1690.08,-0.0072929241919179036,0.89813962564028,-0.005382616268602355,0.8993141211359349,"-0.0072929241919179036, 0.89813962564028","-0.005382616268602355, 0.8993141211359349",6.612606194754305
160,634,237,5,2652.16,-0.0014908962794997632,0.8999386809338695,-0.0020208586468162073,0.8981406503764566,"-0.0014908962794997632, 0.8999386809338695","-0.0020208586468162073, 0.8981406503764566",7.2316940505053005
161,634,279,3,1768.14,-0.0014908962794997632,0.8999386809338695,0.00125116715464441,0.9002410685582648,"-0.0014908962794997632, 0.8999386809338695","0.00125116715464441, 0.9002410685582648",6.8475133320676775
162,634,551,1,1157.58,-0.0014908962794997632,0.8999386809338695,-0.002066925227593922,0.899330265358539,"-0.0014908962794997632, 0.8999386809338695","-0.002066925227593922, 0.899330265358539",2.7931108084984984
163,634,840,3,3068.14,-0.0014908962794997632,0.8999386809338695,-0.0049280169198126725,0.8983284482443975,"-0.0014908962794997632, 0.8999386809338695","-0.0049280169198126725, 0.8983284482443975",10.591188299640082
164,634,215,4,2823.27,-0.0014908962794997632,0.8999386809338695,-0.0032106305623380627,0.8985976378310073,"-0.0014908962794997632, 0.8999386809338695","-0.0032106305623380627, 0.8985976378310073",6.786901772634002
165,634,331,6,2423.9,-0.0014908962794997632,0.8999386809338695,-0.002485763979529141,0.8984635707832441,"-0.0014908962794997632, 0.8999386809338695","-0.002485763979529141, 0.8984635707832441",6.328564676232687
166,634,137,3,1229.71,-0.0014908962794997632,0.8999386809338695,-0.0009078881707793859,0.9007897618272939,"-0.0014908962794997632, 0.8999386809338695","-0.0009078881707793859, 0.9007897618272939",3.6591492320360213
167,634,833,4,1712.64,-0.0014908962794997632,0.8999386809338695,0.0012375101759365221,0.8997524145841408,"-0.0014908962794997632, 0.8999386809338695","0.0012375101759365221, 0.8997524145841408",6.751033708445979
168,634,289,4,2047.64,-0.0014908962794997632,0.8999386809338695,-0.001113225500651408,0.8985253107021789,"-0.0014908962794997632, 0.8999386809338695","-0.001113225500651408, 0.8985253107021789",5.66804679378321
169,634,867,4,2386.48,-0.0014908962794997632,0.8999386809338695,-0.0021880159629313204,0.89843591161212,"-0.0014908962794997632, 0.8999386809338695","-0.0021880159629313204, 0.89843591161212",6.187670494192464
170,429,198,1,1211.07,-0.0038458802147076803,0.8998150805760389,-0.005569713678227074,0.9004655489507167,"-0.0038458802147076803, 0.8998150805760389","-0.005569713678227074, 0.9004655489507167",4.958316138890911
171,429,433,1,1383.56,-0.0038458802147076803,0.8998150805760389,-0.005319640938780004,0.8997452969408265,"-0.0038458802147076803, 0.8998150805760389","-0.005319640938780004, 0.8997452969408265",3.6356088006277436
172,429,170,7,1468.3,-0.0038458802147076803,0.8998150805760389,-0.0022819243597655765,0.9005420828865139,"-0.0038458802147076803, 0.8998150805760389","-0.0022819243597655765, 0.9005420828865139",4.8016490288097256
173,429,844,5,2701.89,-0.0038458802147076803,0.8998150805760389,-0.005270234289799196,0.8981007576239063,"-0.0038458802147076803, 0.8998150805760389","-0.005270234289799196, 0.8981007576239063",7.635061123567119
174,429,418,7,926.99,-0.0038458802147076803,0.8998150805760389,-0.005300033449554028,0.9002491766331464,"-0.0038458802147076803, 0.8998150805760389","-0.005300033449554028, 0.9002491766331464",3.9667407212930303
175,429,950,6,1739.74,-0.0038458802147076803,0.8998150805760389,8.971662780230261e-05,0.9007194032898721,"-0.0038458802147076803, 0.8998150805760389","8.971662780230261e-05, 0.9007194032898721",10.314973298673833
176,429,541,3,1399.28,-0.0038458802147076803,0.8998150805760389,-0.006428226909996616,0.8994546337765864,"-0.0038458802147076803, 0.8998150805760389","-0.006428226909996616, 0.8994546337765864",6.511195456560727
177,429,416,7,686.76,-0.0038458802147076803,0.8998150805760389,-0.0034810188940727935,0.9004875994543688,"-0.0038458802147076803, 0.8998150805760389","-0.0034810188940727935, 0.9004875994543688",2.8076479244582764
178,429,573,5,1946.0,-0.0038458802147076803,0.8998150805760389,-0.0021373611369980973,0.8991673096123997,"-0.0038458802147076803, 0.8998150805760389","-0.0021373611369980973, 0.8991673096123997",4.92353783251119
179,429,196,1,991.62,-0.0038458802147076803,0.8998150805760389,-0.005274214992548285,0.9005533647804842,"-0.0038458802147076803, 0.8998150805760389","-0.005274214992548285, 0.9005533647804842",4.5674334324898265
180,675,892,6,1781.24,-0.007595519914377622,0.8996330424635656,-0.002879551102957407,0.8994557718512936,"-0.007595519914377622, 0.8996330424635656","-0.002879551102957407, 0.8994557718512936",11.624809552939206
181,675,640,4,1335.34,-0.007595519914377622,0.8996330424635656,-0.0039165981810616556,0.8989812786099413,"-0.007595519914377622, 0.8996330424635656","-0.0039165981810616556, 0.8989812786099413",9.41463839830465
182,675,205,6,1150.69,-0.007595519914377622,0.8996330424635656,-0.0038248099168447436,0.899155227267801,"-0.007595519914377622, 0.8996330424635656","-0.0038248099168447436, 0.899155227267801",9.470147933756293
183,675,560,7,1007.36,-0.007595519914377622,0.8996330424635656,-0.005681775688302388,0.8989982327183857,"-0.007595519914377622, 0.8996330424635656","-0.005681775688302388, 0.8989982327183857",5.337783483275936
184,675,892,7,1806.44,-0.007595519914377622,0.8996330424635656,-0.002879551102957407,0.8994557718512936,"-0.007595519914377622, 0.8996330424635656","-0.002879551102957407, 0.8994557718512936",11.624809552939206
185,675,356,3,1668.98,-0.007595519914377622,0.8996330424635656,-0.0027560034173806174,0.8993218664440721,"-0.007595519914377622, 0.8996330424635656","-0.0027560034173806174, 0.8993218664440721",11.97208618136063
186,675,474,3,740.85,-0.007595519914377622,0.8996330424635656,-0.0070942085311940265,0.8991175842899691,"-0.007595519914377622, 0.8996330424635656","-0.0070942085311940265, 0.8991175842899691",2.3833287778936665
187,675,490,3,1525.94,-0.007595519914377622,0.8996330424635656,-0.0036845875859930523,0.8994585255343697,"-0.007595519914377622, 0.8996330424635656","-0.0036845875859930523, 0.8994585255343697",9.647564940808058
188,675,974,4,1956.51,-0.007595519914377622,0.8996330424635656,-0.003027508822175816,0.8993597451296971,"-0.007595519914377622, 0.8996330424635656","-0.003027508822175816, 0.8993597451296971",11.292144285736411
189,675,205,1,1176.86,-0.007595519914377622,0.8996330424635656,-0.0038248099168447436,0.899155227267801,"-0.007595519914377622, 0.8996330424635656","-0.0038248099168447436, 0.899155227267801",9.470147933756293
190,42,57,3,1230.81,-0.0028354700783668352,0.9013314211431948,-0.0044318786114832375,0.9007685914233079,"-0.0028354700783668352, 0.9013314211431948","-0.0044318786114832375, 0.9007685914233079",4.508655150951612
191,42,132,4,585.15,-0.0028354700783668352,0.9013314211431948,-0.002160173218727084,0.9009943578433446,"-0.0028354700783668352, 0.9013314211431948","-0.002160173218727084, 0.9009943578433446",2.1278105187075793
192,42,479,6,2795.7,-0.0028354700783668352,0.9013314211431948,-0.008126072972811003,0.8984403952946921,"-0.0028354700783668352, 0.9013314211431948","-0.008126072972811003, 0.8984403952946921",17.323745149144255
193,42,178,7,1462.85,-0.0028354700783668352,0.9013314211431948,-0.0013771824042630597,0.9003383675913486,"-0.0028354700783668352, 0.9013314211431948","-0.0013771824042630597, 0.9003383675913486",5.31658040396815
194,42,441,7,1624.25,-0.0028354700783668352,0.9013314211431948,-0.004710009925843405,0.8994914190809122,"-0.0028354700783668352, 0.9013314211431948","-0.004710009925843405, 0.8994914190809122",8.61460628428053
195,42,491,5,2281.56,-0.0028354700783668352,0.9013314211431948,-0.0022928047486120433,0.8996184117029993,"-0.0028354700783668352, 0.9013314211431948","-0.0022928047486120433, 0.8996184117029993",6.90665253212147
196,42,893,2,2196.21,-0.0028354700783668352,0.9013314211431948,-0.003209062336432666,0.8994388469403719,"-0.0028354700783668352, 0.9013314211431948","-0.003209062336432666, 0.8994388469403719",7.543122990375112
197,42,703,4,1425.74,-0.0028354700783668352,0.9013314211431948,-0.0024866933493790915,0.9001217506650316,"-0.0028354700783668352, 0.9013314211431948","-0.0024866933493790915, 0.9001217506650316",4.861568547762344
198,42,739,4,1414.26,-0.0028354700783668352,0.9013314211431948,-0.0022889481830539867,0.9000455373914464,"-0.0028354700783668352, 0.9013314211431948","-0.0022889481830539867, 0.9000455373914464",5.2611955297176
199,42,362,3,3074.0,-0.0028354700783668352,0.9013314211431948,-0.0023213213979073953,0.898982131957589,"-0.0028354700783668352, 0.9013314211431948","-0.0023213213979073953, 0.898982131957589",9.379360792631292
200,635,665,6,2202.08,-0.0013177355317811326,0.8999129792336044,-0.00422014334543338,0.8990194265111237,"-0.0013177355317811326, 0.8999129792336044","-0.00422014334543338, 0.8990194265111237",7.9689857547746605
201,635,771,7,2546.37,-0.0013177355317811326,0.8999129792336044,-0.0003817046899067062,0.8975005695679837,"-0.0013177355317811326, 0.8999129792336044","-0.0003817046899067062, 0.8975005695679837",9.818030165042703
202,635,546,4,2443.92,-0.0013177355317811326,0.8999129792336044,-0.004600949542755419,0.8992876658556195,"-0.0013177355317811326, 0.8999129792336044","-0.004600949542755419, 0.8992876658556195",8.44807024813715
203,635,492,2,1341.29,-0.0013177355317811326,0.8999129792336044,-0.002377070618567397,0.899531525402973,"-0.0013177355317811326, 0.8999129792336044","-0.002377070618567397, 0.899531525402973",3.0113031562366928
204,635,910,4,2302.07,-0.0013177355317811326,0.8999129792336044,-0.0013601304507030569,0.898464616865519,"-0.0013177355317811326, 0.8999129792336044","-0.0013601304507030569, 0.898464616865519",5.73067183384361
205,635,464,3,1349.0,-0.0013177355317811326,0.8999129792336044,-0.002722517177739307,0.899977965389093,"-0.0013177355317811326, 0.8999129792336044","-0.002722517177739307, 0.899977965389093",3.464272703164336
206,635,48,5,1664.86,-0.0013177355317811326,0.8999129792336044,-0.003207855926285343,0.900974143562334,"-0.0013177355317811326, 0.8999129792336044","-0.003207855926285343, 0.900974143562334",6.261183632392264
207,635,932,2,1188.87,-0.0013177355317811326,0.8999129792336044,-0.0001431086874093707,0.899132904437439,"-0.0013177355317811326, 0.8999129792336044","-0.0001431086874093707, 0.899132904437439",4.228093960744276
208,635,596,3,1812.2,-0.0013177355317811326,0.8999129792336044,-0.0006202257639058499,0.9019507990925442,"-0.0013177355317811326, 0.8999129792336044","-0.0006202257639058499, 0.9019507990925442",8.241648590324493
209,635,877,1,1749.81,-0.0013177355317811326,0.8999129792336044,-0.00010070495047101676,0.898270637938903,"-0.0013177355317811326, 0.8999129792336044","-0.00010070495047101676, 0.898270637938903",7.1546908638248174
210,783,301,6,690.57,-0.0034601742072558907,0.8973550598609427,-0.0038224353813239224,0.8965876236009104,"-0.0034601742072558907, 0.8973550598609427","-0.0038224353813239224, 0.8965876236009104",3.164933735814101
211,783,374,7,2734.53,-0.0034601742072558907,0.8973550598609427,-0.0038733496019368943,0.9000578815945001,"-0.0034601742072558907, 0.8973550598609427","-0.0038733496019368943, 0.9000578815945001",10.740684891660493
212,783,476,5,2739.25,-0.0034601742072558907,0.8973550598609427,-0.007865421796928469,0.8988808037271019,"-0.0034601742072558907, 0.8973550598609427","-0.007865421796928469, 0.8988808037271019",12.423352053590746
213,783,291,4,1774.39,-0.0034601742072558907,0.8973550598609427,-0.0011738176062547187,0.8979424530081636,"-0.0034601742072558907, 0.8973550598609427","-0.0011738176062547187, 0.8979424530081636",6.099015376366646
