sourceid,dstid,dow,mean_travel_time
180,838,1,2599.77
180,92,6,2005.23
180,690,4,2840.92
22,612,5,443.26
22,946,4,1108.74
22,824,7,379.58
22,895,5,569.28
22,276,5,567.37
22,517,7,2887.48
22,619,4,599.19
22,568,3,1677.37
22,625,7,496.48
22,895,6,554.18
247,780,3,558.51
247,938,6,2346.78
247,316,2,1763.41
247,931,1,2327
247,285,6,1243.57
247,239,1,589.88
247,523,2,1395.55
247,246,5,413.88
247,69,3,1282.38
247,679,7,1889.36
923,434,6,2485.28
923,322,7,841.8
923,897,3,880.65
923,464,2,2296.75
923,3,2,699.83
923,351,6,2504.72
923,240,7,2265.35
923,347,7,2389.68
923,104,7,903.33
923,265,6,646.92
174,230,3,2273.32
174,184,2,591.09
174,165,1,508.94
174,954,1,1345.88
174,722,1,2996.89
174,500,3,1278.44
174,722,4,2923.1
174,201,6,1156.69
174,135,7,759.13
174,797,4,2695
354,973,1,359.5
354,847,2,1330.69
354,884,4,2074.06
354,580,1,1414.37
354,924,3,2973.57
354,976,4,2407.31
354,499,3,2566.98
354,640,5,1891.24
354,928,3,2475.63
354,869,4,1090.56
141,871,3,1510.35
141,382,2,492.93
141,882,1,1529.72
141,913,7,1747.09
141,278,1,1815.38
141,936,1,1767.1
141,815,6,2068.66
141,847,4,3419.89
141,134,1,2510.15
141,69,5,2293.11
243,973,5,855.9
243,253,2,362.28
243,85,1,2394.98
243,511,7,1478.46
243,437,1,2271.52
243,293,3,1116.4
243,933,6,2260.52
243,836,7,1825.93
243,450,6,2050.61
243,968,5,1371.22
64,433,3,1102.62
64,517,1,1542.77
64,350,5,2189.28
64,475,4,1978.99
64,136,6,1577.74
64,684,7,1055.16
64,838,3,1024.52
64,433,4,1171.4
64,335,6,1991.77
64,708,4,2370.86
928,353,2,2821.07
928,329,7,933.14
928,176,3,2081.7
928,362,3,1437.94
928,400,4,1724.94
928,270,2,1242.51
928,32,1,2077.4
928,816,2,1004.3
928,46,5,2440.62
928,827,2,1719.71
723,496,4,917.03
723,560,1,810.85
723,423,5,1838.09
723,532,2,1465.52
723,837,7,1057.66
723,843,6,361.99
723,835,2,1197.7
723,701,3,2039.78
723,640,7,1343.35
723,782,7,1583.33
249,492,4,2860.58
249,843,4,2778.36
249,791,6,868.22
249,513,2,1597.01
249,483,4,2473.92
249,776,1,1494.31
249,579,4,678.25
249,79,3,1734.38
249,206,6,2239.21
249,875,7,1021.18
154,836,3,3207.43
154,357,6,2038.01
154,759,2,2034.38
154,638,2,256
154,609,1,468.78
154,840,6,3495.11
154,938,3,891.67
154,365,3,2504.76
154,833,4,1200.16
154,77,4,2504.5
63,43,5,806.48
63,425,4,583.04
63,559,6,1322.15
63,971,5,3290.89
63,203,1,2365.04
63,208,5,1970.45
63,441,5,959.92
63,372,7,469.46
63,60,2,239.3
63,319,2,2953.76
304,799,5,522.56
304,255,3,1356.86
304,580,7,1451.83
304,445,5,2052.57
304,113,2,1223.93
304,972,7,1450.07
304,795,5,747.44
304,479,5,3187.68
304,250,4,1862.48
304,234,5,1933.38
155,394,7,1845.25
155,339,6,2718.01
155,122,5,1734.09
155,692,5,1569.21
155,546,1,2172.17
155,13,3,1915.14
155,641,5,2345.78
155,757,6,1715.39
155,905,4,1575.28
155,489,6,2276.68
44,359,5,2776.11
44,604,1,1197.33
44,436,3,1546.29
44,187,7,966.11
44,604,6,1091.3
44,4,2,2418.05
44,184,2,954.97
44,979,3,2454.16
44,119,6,1043.87
44,268,1,2359.56
752,371,7,1613.06
752,966,2,2345.42
752,636,7,1071.5
752,903,5,1528.44
752,1,6,2392.71
752,501,7,456.06
752,568,1,1267.21
752,808,6,2199.97
752,675,2,2511.41
752,170,6,1148.98
961,328,5,747.56
961,2,4,1501.54
961,949,2,900.75
961,768,7,1567.93
961,186,6,960.46
961,753,1,1526.65
961,753,7,1400.43
961,106,4,2120.64
961,748,1,1596.22
961,925,1,1453.38
982,442,3,2705.68
982,332,5,554.16
982,96,1,1639.58
982,487,7,1816.11
982,253,6,1215.29
982,445,4,2216.88
982,885,2,1768.83
982,768,2,1601.39
982,319,4,2214.67
982,355,2,1373.61
941,469,6,2243.54
941,54,3,2609.83
941,843,7,3202.48
941,41,6,776.46
941,814,6,894.38
941,70,3,2453.04
941,892,5,2478.49
941,277,4,1546.29
941,768,7,1201.17
941,221,3,3173.11
73,66,7,522.56
73,877,2,1306.8
73,94,5,1201.91
73,458,7,704.96
73,460,2,902.46
73,515,6,1034.25
73,461,5,1228.05
73,327,3,1980.15
73,238,6,2311.7
73,108,7,954.51
943,812,4,1200.79
943,211,6,2441.84
943,904,2,1263.59
943,485,6,3573.55
943,950,2,1512.25
943,890,3,959.93
943,213,4,2589.61
943,102,7,1215.21
943,833,5,1170.9
943,394,3,1330.29
915,537,7,2602.08
915,511,6,1794.56
915,351,1,1292.83
915,861,2,632.7
915,820,5,2039.48
915,36,2,2189.22
915,508,2,1938.21
915,106,4,1920.7
915,665,3,2267.19
915,376,4,2743.29
371,599,6,1525.79
371,358,5,1669.02
371,782,5,1311.6
371,0,6,1570.25
371,264,5,2431.47
371,553,7,1068.7
371,358,1,1580.67
371,476,1,2414.51
371,158,3,1144.23
371,489,6,857.53
930,138,7,1932.31
930,402,5,2021.84
930,557,3,2353.23
930,304,7,3048.64
930,283,1,2097.07
930,552,2,2645.97
930,796,1,2811.21
930,834,6,1679.71
930,21,1,329.07
930,302,3,2705.23
933,955,2,1569.2
933,908,7,1068.96
933,345,6,2422.9
933,609,2,1307.44
933,645,3,2110.46
933,58,1,2331.42
933,622,5,2110.07
933,333,3,2374.74
933,157,5,873.13
933,26,4,1471.17
932,400,5,1175.48
932,251,5,2938.71
932,239,5,2276.4
932,79,2,1559.16
932,546,5,3173.14
932,615,2,1731.41
932,563,6,3249.92
932,267,7,521.62
932,513,3,2748.93
932,757,7,947
980,805,4,2488.38
980,91,1,2541.67
980,743,3,2292.89
980,943,1,1889.38
980,371,7,1869.71
980,562,7,2343.75
980,165,6,2801.87
980,442,7,2331.29
980,63,7,2012.9
980,754,2,1429.82
184,64,1,1377
184,551,4,1312.81
184,206,7,1467.72
184,634,5,1227.35
184,464,4,234.59
184,472,7,638.04
184,767,7,2132
184,155,2,1674.7
184,718,1,1789.6
184,197,6,1636.07
353,864,6,2224.18
353,686,3,1064.66
353,94,6,2822.14
353,330,1,1319.35
353,647,3,1769.67
353,868,7,1189.96
353,900,6,2238.2
353,315,5,1414.91
353,640,1,1849.19
353,484,1,2459.17
211,265,1,2803.69
211,74,3,2345.13
211,640,3,598.8
211,935,3,2473.39
211,215,3,193.22
211,535,4,1926.39
211,322,1,1929.28
211,535,7,2040.35
211,350,5,1204.52
211,134,1,2955
925,808,4,801.72
925,473,5,2779.19
925,762,4,2374.71
925,268,7,741.39
925,359,3,1864.2
925,275,4,1339.53
925,140,2,1810.05
925,963,2,1203.41
925,201,7,1158.04
925,203,3,1064.47
14,479,5,3500.96
14,134,5,857.23
14,12,7,751.9
14,920,6,1734.56
14,137,5,934.56
14,926,1,2020.36
14,318,6,1539.67
14,322,1,2524.75
14,813,1,1153.74
14,180,3,1900.73
538,371,6,660.58
538,175,6,1562.55
538,541,3,207.04
538,473,6,1183.09
538,61,1,1232.23
538,554,1,488.26
538,567,2,1464.87
538,203,1,2295.99
538,46,4,1896.35
538,481,4,1716.97
546,949,7,1804.57
546,609,6,2543.64
546,154,7,2391.62
546,744,2,2133.96
546,724,4,1447.42
546,167,7,2086.81
546,128,4,1977
546,980,3,1790.21
546,951,5,2219.8
546,981,3,1596.3
517,547,6,1906.99
517,899,3,1459.64
517,702,4,2599.27
517,674,7,2198.19
517,814,7,2328.32
517,954,2,2015.89
517,476,2,2836.74
517,764,1,2842.15
517,254,5,2945.23
517,930,2,1094.58
507,255,1,1130.93
507,257,3,1552.45
507,269,7,2566.88
507,21,4,4022.9
507,449,1,1567.67
507,67,1,1755.8
507,854,1,3224.43
507,94,5,2246.13
507,319,1,2929.63
507,442,1,1074.88
134,550,3,2133.79
134,708,1,2081.79
134,281,4,824.14
134,179,4,673.92
134,572,2,2463.4
134,29,3,1276.89
134,931,3,1860.99
134,27,3,1789.11
134,98,6,2031.33
134,149,3,926.54
506,919,5,1768.53
506,580,2,642.9
506,254,3,1128.63
506,874,4,2206.57
506,907,7,2163.37
506,113,3,508.02
506,463,4,1463.04
506,403,3,2609.33
506,785,7,1791.11
506,461,5,1759.09
50,483,1,1909.3
50,693,1,891.08
50,441,4,937.45
50,197,3,814.39
50,560,7,1438.29
50,86,1,1546.73
50,510,1,1410.5
50,899,4,2629.22
50,193,5,984.4
50,820,4,1908.35
921,88,1,1507.75
921,869,3,1965.51
921,849,1,3438.2
921,162,3,2112.39
921,607,5,1742.19
921,878,7,1816.27
921,392,1,1547.19
921,469,5,1844.52
921,135,4,1898.92
921,177,6,1441.65
981,590,3,2081.33
981,831,4,3023.22
981,722,4,2542.27
981,501,6,1262.67
981,677,5,1409.33
981,65,6,1122.44
981,574,7,1749.25
981,901,3,1113.73
981,863,3,2680.38
981,309,7,3112.8
528,793,6,1247.91
528,239,6,2380.5
528,335,7,2445.26
528,916,3,2562.71
528,161,1,2441.67
528,348,1,1861.87
528,236,4,2390.95
528,71,2,1682.71
528,304,2,1411.68
528,899,4,3258.4
519,114,5,663.91
519,362,2,3699.25
519,459,4,1173.32
519,522,5,568
519,403,3,1617.5
519,354,1,1915.14
519,444,3,1050.31
519,82,4,984.08
519,74,5,1400.73
519,451,1,772.15
624,28,5,1214.87
624,39,2,1362.06
624,652,1,741.23
624,964,3,1693.17
624,40,4,1697.7
624,275,6,1441.67
624,649,7,503.86
624,35,2,1006.55
624,265,7,1499.24
624,654,3,780.71
637,894,4,681.36
637,105,3,1112.78
637,98,6,1195.31
637,27,2,1449.25
637,869,5,2566.86
637,264,2,952.93
637,773,5,1724.12
637,641,7,1721.51
637,156,2,876.37
637,272,2,1002.03
940,705,5,2995
940,805,3,1003.43
940,537,3,3073.13
940,967,2,1832.37
940,748,2,1598.74
940,906,2,526.56
940,523,5,2650.61
940,609,3,1428.14
940,686,3,1844.22
940,885,5,1459.8
639,877,4,1661.08
639,482,6,2815.14
639,921,7,423.48
639,288,6,1933.07
639,97,2,1391.72
639,697,3,963.13
639,495,1,3405.17
639,539,6,2871.48
639,471,5,1795.22
639,357,6,1786.26
625,941,5,1905.95
625,935,3,2492.47
625,616,5,744.59
625,832,5,1028.09
625,265,4,1451.14
625,153,4,2579.46
625,951,6,1551.15
625,39,7,1036.58
625,374,5,2821.7
625,408,3,1228.81
931,922,1,512.89
931,280,1,1487.79
931,354,2,1941.05
931,649,5,1872.07
931,23,5,2100.12
931,534,7,3176.55
931,580,4,2851.57
931,500,1,1974.9
931,919,3,2002
931,679,6,2400.62
537,19,3,1340.51
537,561,7,442.12
537,321,3,2902.13
537,214,3,1702.41
537,321,2,3141.9
537,420,2,1073.09
537,744,2,2016.6
537,433,1,716.56
537,681,3,1679.14
537,215,6,1570.53
636,318,2,866.93
636,21,2,1324.28
636,188,2,1108.61
636,956,1,947.68
636,493,5,2048.05
636,830,3,1293.38
636,392,5,1571.08
636,370,4,2182.04
636,499,5,3469.45
636,317,2,671.39
159,662,3,1620.67
159,363,1,1257.88
159,665,5,302.94
159,777,2,1550.57
159,368,1,1781.51
159,953,1,2958.63
159,688,3,681.72
159,49,3,1833.53
159,232,3,1950.21
159,157,5,2495.6
138,342,3,2790.53
138,874,3,2263.76
138,3,2,1341.73
138,265,2,957.25
138,698,7,395.52
138,933,2,1957.39
138,146,6,793.26
138,632,7,1847.06
138,190,7,2113.1
138,232,6,3177.52
179,362,5,2235.63
179,151,5,465.39
179,289,7,2317.67
179,230,7,2098.75
179,876,4,2399.67
179,465,6,1553.48
179,797,4,2672.62
179,951,2,891.43
179,880,7,2520.3
179,22,7,1650.07
605,542,7,2179.29
605,567,6,2876.88
605,280,4,1599
605,413,2,829.37
605,410,4,635.57
605,265,4,1858.38
605,151,4,1973.38
605,147,2,1679.04
605,135,3,832.69
605,131,4,840.87
109,331,6,2051.43
109,874,6,2283.37
109,483,3,3238.27
109,791,3,633.84
109,323,6,2852.17
109,312,1,1166.77
109,208,1,2518.47
109,16,1,1671.45
109,223,1,2100.58
109,73,1,1516.39
158,426,1,1180.16
158,575,5,2756.55
158,423,4,1092.4
158,550,6,930.12
158,375,1,1276.97
158,341,4,1644.76
158,249,6,2239.83
158,826,7,2980.22
158,260,6,3017.74
158,233,7,1852.97
638,104,3,1161.42
638,465,2,2179.06
638,268,5,864.66
638,697,7,940.86
638,281,6,871.31
638,946,7,1029.09
638,909,7,1996.48
638,743,6,1060.36
638,264,7,1037.33
638,156,7,756.72
139,124,2,555.08
139,213,1,3009.65
139,707,7,1629.08
139,368,4,657.5
139,102,6,2038.4
139,837,6,2459.22
139,434,1,1274.67
139,601,6,827.62
139,4,1,1447.98
139,130,4,202.71
162,122,7,878.36
162,826,5,1117.66
162,367,1,893.81
162,898,4,2685.12
162,953,4,909.55
162,2,1,1808.11
162,953,3,853.49
162,675,5,1966.16
162,670,3,435.74
162,180,3,707.82
950,898,7,2027.44
950,654,5,1190.06
950,22,7,908.23
950,56,2,1388.78
950,921,3,1671.84
950,610,1,1828.83
950,466,2,2180.96
950,10,1,882.44
950,211,3,3055.88
950,598,5,1216.63
341,766,5,2229.18
341,66,6,2609.83
341,309,1,1466.57
341,735,1,1788.79
341,257,3,1796.8
341,255,3,790.03
341,870,3,984.5
341,352,3,434.17
341,392,1,2527
341,431,5,2729.82
916,753,6,1907.67
916,425,1,2742.33
916,520,1,1860.59
916,404,1,1950
916,567,1,2010.26
916,336,7,1268.49
916,512,4,1857.93
916,68,5,1463.61
916,539,7,3112.67
916,149,4,3036.21
758,98,1,1053.75
758,395,3,1498.58
758,101,2,1191.74
758,867,7,1438.08
758,876,5,830.9
758,255,2,1167.58
758,268,2,1830.97
758,910,4,1238.29
758,768,2,2549.96
758,567,1,2684.44
798,224,3,695.82
798,849,6,885.73
798,584,4,1100.06
798,6,7,1729.2
798,82,2,1658.63
798,839,5,2014.33
798,899,6,2608.91
798,363,3,2460.36
798,517,1,2723.98
798,480,1,3051.73
964,281,2,564.37
964,156,1,1340.81
964,827,3,751.54
964,431,3,2109.62
964,392,4,1495.82
964,948,7,760.22
964,570,1,376.26
964,22,4,860.3
964,141,4,1577.77
964,25,7,1238.52
913,886,4,1266.34
913,215,2,1785.24
913,72,4,1742.75
913,680,2,2111.07
913,559,3,3018.16
913,253,5,1559.72
913,902,4,738.67
913,180,6,3091.67
913,647,2,2300.89
913,321,7,1267.21
311,783,2,1716.65
311,353,3,1705.38
311,575,4,1446.38
311,5,6,2681.5
311,232,6,2578.54
311,351,3,1781.09
311,971,2,2131.1
311,786,2,1343.85
311,227,2,1731.29
311,788,3,965.57
473,416,7,673.06
473,431,2,1130.33
473,510,4,471.78
473,130,2,1529.55
473,422,6,1470.94
473,662,4,1938.22
473,906,2,2398.63
473,14,5,2052.7
473,678,5,1818.64
473,172,5,1960.89
475,539,1,391.81
475,805,5,3476.85
475,974,6,2037.84
475,330,6,2138.38
475,207,7,1320.58
475,711,5,1409.86
475,363,4,2428.86
475,184,1,2153.23
475,838,4,1631.09
475,483,5,887.35
954,106,5,2389.39
954,637,5,1131.08
954,167,2,789.52
954,636,2,1179.8
954,898,7,2130.89
954,813,5,1094.12
954,432,6,1758.91
954,363,1,3298.09
954,203,5,1893.9
954,467,7,1685.38
135,473,3,1385.76
135,189,7,1865.09
135,923,4,1440.17
135,659,7,1911.74
135,146,4,892.6
135,947,2,658.25
135,117,5,693.7
135,326,1,1195.07
135,168,3,507.46
135,614,5,1553.89
924,239,7,1895.53
924,131,2,1962.62
924,349,6,2779.39
924,975,6,1885.7
924,566,3,2461.39
924,334,3,2401.47
924,959,2,1722.35
924,958,3,1476.62
924,437,4,2214.7
924,16,7,1809.4
374,323,4,2805.9
374,540,6,1072.87
374,254,4,3583
374,716,5,1416.07
374,128,1,1410.47
374,726,6,1869.2
374,190,3,1510.22
374,689,7,1906.72
374,128,5,1465.8
374,216,5,2845.36
952,831,3,949.57
952,86,7,2257.18
952,665,1,2306.66
952,43,4,1618.82
952,272,4,459.81
952,155,4,1845.75
952,621,3,1673.3
952,270,3,932.06
952,652,1,1343.13
952,695,6,2417.9
121,323,2,2320
121,410,4,886.09
121,201,3,2116.2
121,125,3,188.29
121,201,6,2110.55
121,893,4,2206.28
121,42,5,654.86
121,278,5,1624.68
121,517,6,2317.38
121,188,2,1872.93
900,325,3,1686.71
900,319,7,1123.65
900,368,3,2730.3
900,209,3,2438.78
900,19,1,2275.05
900,854,7,797.6
900,481,3,2605.01
900,638,4,1574.39
900,6,7,1115.69
900,249,2,1710.83
379,398,6,1019.54
379,103,6,1295.64
379,377,4,157.41
379,96,1,1621
379,401,3,1357.9
379,936,1,2180.95
379,386,2,548.23
379,404,5,1340.5
379,91,7,457.08
379,395,1,740.89
223,793,5,1560.49
223,295,6,907.35
223,495,6,2973.64
223,839,5,1870.66
223,352,5,1351.57
223,844,1,1474.1
223,344,6,1118.06
223,363,2,2272.02
223,788,3,1397
223,207,3,1862.43
270,765,1,1393.88
270,662,4,3380.77
270,99,1,842.87
270,959,3,1014.24
270,603,2,1873.41
270,540,3,2945.06
270,698,5,1481.68
270,797,2,2712.81
270,897,7,794.48
270,606,5,2034.85
242,285,6,1099.49
242,444,4,1870.26
242,52,5,3476
242,813,6,2681.46
242,507,7,1305.78
242,443,7,1981.48
242,750,5,2731.27
242,293,7,1138.99
242,202,3,2290
242,342,4,1351.32
66,921,2,2104
66,938,2,1176.33
66,628,1,1403.13
66,771,3,946.53
66,232,3,2371.36
66,269,4,1777.03
66,328,3,1494.93
66,885,6,1262.32
66,4,1,1494.7
66,231,4,3154.44
18,873,1,2603.05
18,430,2,1894.83
18,941,7,2624.75
18,244,1,1968.33
18,538,3,1460.45
18,331,4,1816.32
18,951,5,2483.16
18,211,4,1042.88
18,292,4,3136.78
18,244,2,2223.17
290,485,4,3108.69
290,292,1,202.26
290,761,4,475.82
290,556,1,2553.64
290,667,1,2327.17
290,473,6,2671.46
290,976,2,2227.02
290,328,4,2337.52
290,4,7,2255.9
290,952,6,2959.41
49,59,7,642.36
49,431,5,1111.27
49,982,1,2375.59
49,52,7,99
49,566,4,2063.09
49,505,1,1512.07
49,55,5,856.34
49,86,4,1509.06
49,981,3,2376.04
49,188,1,1494.73
209,237,1,1682.35
209,97,4,3020.14
209,752,6,1800.69
209,858,3,1499.13
209,336,1,1079.76
209,92,7,2765.28
209,21,5,1740.44
209,247,3,1620.06
209,969,1,1480
209,582,6,2039.91
268,119,2,1736.44
268,271,3,243.08
268,179,7,1592.31
268,537,1,3081.09
268,498,1,3521.82
268,477,7,3812.41
268,634,6,1875.76
268,831,1,741.17
268,932,5,127.77
268,275,6,926.23
282,97,2,1174.45
282,566,2,1052.3
282,746,1,1661.84
282,439,5,2039.52
282,819,6,3041.41
282,285,7,1918.46
282,757,1,1600.19
282,927,3,742.77
282,235,6,2758.41
282,922,2,1236.06
213,372,2,2151.94
213,532,3,2160.38
213,38,6,2934.02
213,981,6,724.03
213,361,7,677.44
213,917,6,1894.67
213,289,4,2125
213,394,1,3056.58
213,578,6,2304.49
213,153,3,3108.11
230,345,6,1173.28
230,860,2,2272.3
230,88,1,2399.27
230,96,7,1354.37
230,848,3,2304.45
230,437,1,1766.94
230,232,3,255.3
230,19,4,1569.59
230,67,3,2510.5
230,277,1,2501.23
219,231,2,2529.73
219,848,3,679.87
219,234,4,2658.58
219,679,4,2047.43
219,774,5,1478.14
219,221,6,577.24
219,225,1,501.98
219,863,1,1018.33
219,567,6,2985.62
219,786,2,1728.5
366,319,1,2646.26
366,713,4,1853.33
366,64,7,1029.79
366,754,1,2036.15
366,182,2,1603.93
366,150,7,2166.83
366,368,3,656.81
366,332,4,2566
366,157,5,2495.88
366,407,2,2304.98
19,524,5,947.41
19,694,6,2423.13
19,495,5,1819.55
19,467,7,743.53
19,161,3,1604.72
19,438,2,603.74
19,936,3,2299.65
19,492,3,1164.02
19,440,1,1432.44
19,83,3,498
271,352,5,3174.2
271,67,5,2351.49
271,1,5,690.65
271,23,2,976.87
271,837,1,3860.14
271,287,5,1901.82
271,292,3,2624.05
271,48,4,2401.56
271,907,6,1801.3
271,498,4,3968.37
217,899,7,2822.8
217,789,3,643.23
217,682,3,1434.56
217,901,5,3299.5
217,305,2,1229.23
217,787,6,1263.04
217,845,2,1583.5
217,779,3,794.3
217,308,7,678.05
217,778,4,928.17
76,239,4,1668.58
76,526,4,1194.32
76,879,7,1100.11
76,271,7,2138.58
76,114,4,1320.03
76,509,2,601.52
76,325,2,2213.88
76,113,7,1215.59
76,455,3,1034.24
76,254,3,1060.98
79,476,3,3797.84
79,387,4,1142.17
79,87,3,1396.5
79,936,3,2016.79
79,443,5,137.57
79,631,4,1929.07
79,446,1,677.45
79,105,6,717.82
79,873,7,1696.59
79,399,1,682.36
403,933,3,2205.08
403,765,5,729.15
403,771,7,1416.4
403,901,3,2274.41
403,401,4,268.14
403,906,6,2162.27
403,451,6,964.4
403,87,7,1002.21
403,445,5,1104.27
403,385,1,829.67
442,876,5,1636.86
442,861,7,2406.58
442,91,6,1675
442,398,5,1414.56
442,755,5,2937.38
442,75,5,824.87
442,480,1,3999.29
442,6,3,2081.32
442,325,3,2232.12
442,69,5,810.89
515,584,2,1365.18
515,112,6,718.18
515,529,5,1097.15
515,309,6,1239.43
515,142,7,1786.08
515,527,1,919.3
515,793,5,1170.3
515,759,7,1423.88
515,454,3,511.18
515,78,6,1102.13
103,178,2,1892.25
103,874,3,976.97
103,529,7,2182.89
103,963,2,1630.17
103,496,7,3377.65
103,285,6,1982.1
103,72,6,627.66
103,109,1,1843.5
103,384,5,1178
103,354,6,2229.29
407,481,2,2894.92
407,759,2,2390
407,611,7,1271.18
407,235,3,2784.45
407,10,5,261.08
407,541,3,2720.56
407,418,7,2511.25
407,753,7,1924.44
407,748,4,2331.29
407,279,6,640.52
524,62,6,1128.39
524,960,5,1888.39
524,616,1,3270.5
524,584,5,2933.38
524,931,7,1394.52
524,909,6,1554.55
524,397,2,2690.16
524,762,7,2500.98
524,764,7,2949.53
524,58,7,1402.26
551,229,6,2851.57
551,724,5,2693.17
551,414,2,2138.26
551,211,2,1670.8
551,19,4,1091.72
551,102,5,2490.53
551,348,3,2319.8
551,788,3,2981.67
551,246,4,2340.2
551,610,3,1234.53
291,66,5,1474.07
291,979,3,2579.88
291,792,5,1339.2
291,904,3,1008.96
291,110,6,1407.53
291,766,5,1100.66
291,542,5,3027
291,843,3,2295.55
291,97,5,1541.16
291,519,3,1861.39
441,324,4,2740.91
441,43,7,877.82
441,546,5,309.54
441,243,2,2500.19
441,892,4,1759.49
441,692,3,1736.49
441,371,5,418.25
441,571,4,2659.97
441,476,3,1659.35
441,61,4,770.43
26,951,5,1389.13
26,831,2,612.54
26,273,7,1093.29
26,618,7,670.99
26,282,4,1167.78
26,266,3,925.48
26,818,2,1035.05
26,805,5,931.51
26,958,1,1188.89
26,287,6,2256.86
259,338,5,2077.53
259,899,6,1554.22
259,392,7,1106.79
259,342,2,2565.67
259,968,2,2833.7
259,328,2,2115.11
259,446,7,1466.57
259,838,4,2589.05
259,448,1,1024.47
259,209,6,2760.67
432,532,2,1296.64
432,476,3,2071.14
432,83,3,482.88
432,502,3,1595.17
432,674,1,1586.23
432,192,2,917.95
432,199,6,1234.16
432,372,2,581.28
432,434,1,548.6
432,426,4,609.62
269,597,4,1675.24
269,662,6,3120.6
269,127,5,1468.82
269,495,7,2976.53
269,74,6,2183.21
269,692,5,1506.39
269,919,3,1879.06
269,895,1,1157.01
269,649,6,1136.22
269,544,7,2492.05
514,307,4,1133.11
514,790,5,1755.39
514,208,7,2629.82
514,689,3,2146.57
514,445,6,1043.19
514,161,6,2130.95
514,839,5,2541.41
514,777,7,1621.36
514,867,6,2592.47
514,520,3,416.33
258,758,6,366.58
258,69,3,694.13
258,927,7,1350.95
258,524,4,2871.75
258,88,6,1130.54
258,762,1,652.83
258,772,6,570.21
258,67,2,973.52
258,578,6,1254.04
258,894,2,2003.33
434,821,6,1246.61
434,119,7,1592.88
434,425,2,327.63
434,168,4,1368.66
434,218,6,2188.78
434,738,7,1440.66
434,861,5,2401.37
434,661,4,1715.96
434,341,3,2034.01
434,234,1,1754.71
266,269,5,496.49
266,927,6,1194.84
